%
% ARFF data file, generated by KNIME
%
% Date: Mon May 09 22:37:07 CEST 2011
% User: salco
%

@RELATION DataTable
@ATTRIBUTE id	INTEGER
@ATTRIBUTE pub	{1,0}
@ATTRIBUTE mod	{0,1}
@ATTRIBUTE year	{1}
@ATTRIBUTE month	{1}
@ATTRIBUTE day	{1}
@ATTRIBUTE hour	{0,1}
@ATTRIBUTE minute	{0,1}
@ATTRIBUTE second	{0,1}
@ATTRIBUTE relDocPos	REAL
@ATTRIBUTE ordDocPos	REAL
@ATTRIBUTE ordAgePos	REAL
@ATTRIBUTE keyClass	{0,2,3,1}
@ATTRIBUTE keyLoc	{0,2,1}
@ATTRIBUTE keyDiff	REAL
@ATTRIBUTE simpleTag	{0,1}
@ATTRIBUTE hTag	{0,1}
@ATTRIBUTE tagName	{SPAN,STRONG,P,EM,LI,H5,FONT,DIV,H2,A,B,I,CENTER,OPTION,SMALL,TD,TITLE,H3,ADDRESS,BODY,ABBR,NOBR,EDITDATE,CITE,H6,PRE,H4,CODE,H1,DD,BLOCKQUOTE,DT,TIME,HTML:ABBR,PAUSING,DL,U}
@ATTRIBUTE hasStructureDate	{0,1}
@ATTRIBUTE inMetaDates	{0,1}
@ATTRIBUTE inUrl	{0,1}
@ATTRIBUTE relCntSame	REAL
@ATTRIBUTE relSize	REAL
@ATTRIBUTE distPosBefore	INTEGER
@ATTRIBUTE distPosAfter	INTEGER
@ATTRIBUTE distAgeBefore	INTEGER
@ATTRIBUTE distAgeAfter	INTEGER
@ATTRIBUTE format	{'MMMM DD, YYYY','MMMM DD, YYYY YYYY HH:MM:SS +UTC',MM/DD/YYYY,'DD. MMMM YYYY',DD.MM.YYYY,YYYY-MM-DD,YYYY_MM_DD,YYYYMMDD,'MM/DD/YYYY HH:MM:SS +UTC','DD. MMMM YYYY HH:MM:SS +UTC','DD.MM.YYYY HH:MM:SS +UTC',MMMM-DD-YYYY,YYYY-MM-DDTHH:MM:SS+HH:MM,YYYY-DDD,'WD, DD MMM YYYY HH:MM:SS +UTC',YYYY-MMM-D,'WD MMM DD_1 HH:MM:SS YYYY',YYYYDDD}
@ATTRIBUTE keyword	{null,updated,date,created,posted,published,release,update,added,released,'last modified',create,publish,pubdate,pdate,revised,date-header,revise,datetime,geschrieben}
@ATTRIBUTE excatness	{3,5,6,4}
@ATTRIBUTE keyLoc201	{0,1}
@ATTRIBUTE keyLoc202	{0,1}
@ATTRIBUTE isKeyClass1	{0,1}
@ATTRIBUTE isKeyClass2	{0,1}
@ATTRIBUTE isKeyClass3	{0,1}

@DATA
19577,0,0,1,1,1,0,0,0,0.446,0.556,0.417,0,0,0.0,0,0,P,0,0,0,0.042,0.014,447,367,0,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
19578,0,0,1,1,1,0,0,0,0.448,0.569,0.431,1,2,0.967,0,0,P,0,0,0,0.042,0.014,367,286,0,-1,'MMMM DD, YYYY',release,3,0,1,1,0,0
19579,0,0,1,1,1,0,0,0,0.45,0.583,0.528,0,0,0.0,0,0,P,0,0,0,0.083,0.014,286,3458,0,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
19580,0,0,1,1,1,0,0,0,0.471,0.597,0.444,0,0,0.0,0,0,P,0,0,0,0.042,0.014,3458,4239,24,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
19581,0,0,1,1,1,0,0,0,0.498,0.611,0.028,1,2,0.667,0,0,P,0,0,0,0.014,0.014,4239,560,48,-1,'MMMM DD, YYYY',added,3,0,1,1,0,0
19582,0,0,1,1,1,0,0,0,0.501,0.625,0.458,1,2,0.967,0,0,SPAN,0,0,0,0.014,0.014,560,39,24,-1,'MMMM DD, YYYY',posted,3,0,1,1,0,0
19583,0,0,1,1,1,0,0,0,0.501,0.639,0.472,1,2,0.933,0,0,P,0,0,0,0.028,0.014,39,6470,0,-1,'MMMM DD, YYYY',released,3,0,1,1,0,0
19584,0,0,1,1,1,0,0,0,0.542,0.653,0.486,1,2,0.967,0,0,SPAN,0,0,0,0.028,0.014,6470,3921,24,-1,'MMMM DD, YYYY',posted,3,0,1,1,0,0
19585,1,0,1,1,1,0,0,0,0.566,0.667,0.694,0,0,0.0,0,0,P,0,1,0,0.042,0.014,3921,8933,0,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
19586,0,0,1,1,1,0,0,0,0.622,0.681,0.653,0,0,0.0,0,0,P,0,0,0,0.042,0.014,8933,1454,0,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
19587,0,0,1,1,1,0,0,0,0.631,0.694,0.806,0,0,0.0,0,0,P,0,0,0,0.028,0.014,1454,170,0,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
19588,0,0,1,1,1,0,0,0,0.632,0.708,0.889,0,0,0.0,0,0,P,0,0,0,0.042,0.014,170,1920,0,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
19589,0,0,1,1,1,0,0,0,0.644,0.722,0.542,1,2,0.967,0,0,SPAN,0,0,0,0.083,0.014,1920,665,0,-1,'MMMM DD, YYYY',posted,3,0,1,1,0,0
19590,0,0,1,1,1,0,0,0,0.648,0.736,0.903,0,0,0.0,0,0,P,0,0,0,0.042,0.014,665,2393,0,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
19591,0,0,1,1,1,0,0,0,0.663,0.75,0.583,3,2,0.7,0,0,P,0,0,0,0.042,0.014,2393,88,0,-1,'MMMM DD, YYYY',date,3,0,1,0,0,1
19592,0,0,1,1,1,0,0,0,0.663,0.764,1.0,3,2,0.2,0,0,P,0,0,0,0.014,0.014,88,9135,2303,-1,'MMMM DD, YYYY',date,3,0,1,0,0,1
19593,0,0,1,1,1,0,0,0,0.72,0.778,0.556,2,2,0.967,0,0,P,0,0,0,0.083,0.014,9135,2375,0,-1,'MMMM DD, YYYY',update,3,0,1,0,1,0
19594,0,0,1,1,1,0,0,0,0.735,0.792,0.819,0,0,0.0,0,0,P,0,0,0,0.028,0.014,2375,170,240,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
19595,0,0,1,1,1,0,0,0,0.736,0.806,0.917,0,0,0.0,0,0,P,0,0,0,0.042,0.014,170,8244,1464,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
19596,0,0,1,1,1,0,0,0,0.788,0.819,0.569,1,2,0.967,0,0,SPAN,0,0,0,0.083,0.014,8244,638,96,-1,'MMMM DD, YYYY',posted,3,0,1,1,0,0
19597,0,0,1,1,1,0,0,0,0.792,0.833,0.667,0,0,0.0,0,0,P,0,0,0,0.042,0.014,638,7977,0,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
19598,0,0,1,1,1,0,0,0,0.841,0.847,0.597,0,0,0.0,0,0,P,0,0,0,0.042,0.014,7977,1844,0,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
19599,0,0,1,1,1,0,0,0,0.853,0.861,0.611,0,0,0.0,0,0,P,0,0,0,0.042,0.014,1844,680,24,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
19600,0,0,1,1,1,0,0,0,0.857,0.875,0.625,1,2,0.967,0,0,SPAN,0,0,0,0.028,0.014,680,193,0,-1,'MMMM DD, YYYY',posted,3,0,1,1,0,0
19601,1,0,1,1,1,0,0,0,0.858,0.889,0.708,0,0,0.0,0,0,P,0,1,0,0.042,0.014,193,830,0,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
19602,0,0,1,1,1,0,0,0,0.863,0.903,0.972,0,0,0.0,0,0,P,0,0,0,0.014,0.014,830,3887,1392,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
19603,0,0,1,1,1,0,0,0,0.887,0.917,0.681,0,0,0.0,0,0,P,0,0,0,0.042,0.014,3887,2152,24,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
19604,0,0,1,1,1,0,0,0,0.901,0.931,0.778,0,0,0.0,0,0,P,0,0,0,0.014,0.014,2152,363,384,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
19605,0,0,1,1,1,0,0,0,0.903,0.944,0.639,1,2,0.967,0,0,SPAN,0,0,0,0.028,0.014,363,735,24,-1,'MMMM DD, YYYY',posted,3,0,1,1,0,0
19606,1,0,1,1,1,0,0,0,0.908,0.958,0.722,1,2,0.967,0,0,SPAN,0,1,0,0.042,0.014,735,763,0,-1,'MMMM DD, YYYY',posted,3,0,1,1,0,0
19607,0,0,1,1,1,0,0,0,0.912,0.972,0.764,0,0,0.0,0,0,P,0,0,0,0.014,0.014,763,3124,24,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
19608,0,0,1,1,1,0,0,0,0.932,0.986,0.736,0,0,0.0,0,0,P,0,0,0,0.028,0.014,3124,5059,0,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
19609,0,0,1,1,1,0,0,0,0.963,1.0,0.75,0,0,0.0,0,0,P,0,0,0,0.028,0.014,5059,-1,72,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
19610,0,1,1,1,1,0,0,0,0.031,0.143,0.143,1,2,0.867,0,0,LI,0,0,0,0.143,0.143,-1,429,2280,-1,'MMMM DD, YYYY',posted,3,0,1,1,0,0
19611,0,0,1,1,1,0,0,0,0.101,0.286,0.286,1,2,0.867,0,0,LI,0,0,0,0.143,0.143,429,488,11617,-1,'MMMM DD, YYYY',posted,3,0,1,1,0,0
19612,0,0,1,1,1,0,0,0,0.18,0.429,0.429,1,2,0.867,0,0,LI,0,0,0,0.143,0.143,488,470,336,-1,'MMMM DD, YYYY',posted,3,0,1,1,0,0
19613,0,0,1,1,1,0,0,0,0.257,0.571,0.571,1,2,0.867,0,0,LI,0,0,0,0.143,0.143,470,446,2879,-1,'MMMM DD, YYYY',posted,3,0,1,1,0,0
19614,0,0,1,1,1,0,0,0,0.329,0.714,0.714,1,2,0.867,0,0,LI,0,0,0,0.143,0.143,446,415,1368,-1,'MMMM DD, YYYY',posted,3,0,1,1,0,0
19615,1,0,1,1,1,0,0,0,0.396,0.857,0.857,1,2,0.867,0,0,LI,0,0,0,0.286,0.143,415,356,0,-1,'MMMM DD, YYYY',posted,3,0,1,1,0,0
19616,1,0,1,1,1,0,0,0,0.454,1.0,1.0,1,2,0.867,0,0,LI,0,0,0,0.286,0.143,356,-1,0,-1,'MMMM DD, YYYY',posted,3,0,1,1,0,0
19617,1,0,1,1,1,0,0,0,0.089,0.333,1.0,0,0,0.0,0,1,H5,0,0,1,0.333,0.333,-1,5526,48,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
19618,0,1,1,1,1,0,0,0,0.817,0.667,0.333,0,0,0.0,0,0,FONT,0,0,0,0.667,0.333,5526,123,0,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
19619,0,1,1,1,1,0,0,0,0.833,1.0,0.667,0,0,0.0,0,0,FONT,0,0,0,0.667,0.333,123,-1,48,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
19620,0,0,1,1,1,0,0,0,0.12,0.077,0.154,0,0,0.0,0,0,FONT,0,0,0,0.077,0.077,-1,3694,3047,-1,MM/DD/YYYY,null,3,0,0,0,0,0
19621,0,0,1,1,1,0,0,0,0.172,0.154,0.231,0,0,0.0,0,0,FONT,0,0,0,0.077,0.077,3694,9389,12961,-1,MM/DD/YYYY,null,3,0,0,0,0,0
19622,0,0,1,1,1,0,0,0,0.305,0.231,0.308,0,0,0.0,0,0,FONT,0,0,0,0.077,0.077,9389,11540,7608,-1,MM/DD/YYYY,null,3,0,0,0,0,0
19623,0,0,1,1,1,0,0,0,0.467,0.308,1.0,0,0,0.0,0,0,FONT,0,0,0,0.077,0.077,11540,777,1320,-1,MM/DD/YYYY,null,3,0,0,0,0,0
19624,0,0,1,1,1,0,0,0,0.478,0.385,0.385,0,0,0.0,0,0,FONT,0,0,0,0.077,0.077,777,7327,10104,-1,MM/DD/YYYY,null,3,0,0,0,0,0
19625,0,0,1,1,1,0,0,0,0.581,0.462,0.846,0,0,0.0,0,0,FONT,0,0,0,0.077,0.077,7327,1635,6168,-1,MM/DD/YYYY,null,3,0,0,0,0,0
19626,0,0,1,1,1,0,0,0,0.604,0.538,0.462,0,0,0.0,0,0,FONT,0,0,0,0.077,0.077,1635,2080,72,-1,MM/DD/YYYY,null,3,0,0,0,0,0
19627,0,0,1,1,1,0,0,0,0.634,0.615,0.692,0,0,0.0,0,0,FONT,0,0,0,0.077,0.077,2080,119,408,-1,MM/DD/YYYY,null,3,0,0,0,0,0
19628,0,0,1,1,1,0,0,0,0.635,0.692,0.538,0,0,0.0,0,0,FONT,0,0,0,0.077,0.077,119,3444,1080,-1,MM/DD/YYYY,null,3,0,0,0,0,0
19629,0,0,1,1,1,0,0,0,0.684,0.769,0.615,0,0,0.0,0,0,FONT,0,0,0,0.077,0.077,3444,2729,792,-1,MM/DD/YYYY,null,3,0,0,0,0,0
19630,0,0,1,1,1,0,0,0,0.722,0.846,0.923,0,0,0.0,0,0,FONT,0,0,0,0.077,0.077,2729,10924,1320,-1,MM/DD/YYYY,null,3,0,0,0,0,0
19631,0,0,1,1,1,0,0,0,0.876,0.923,0.769,2,2,0.7,0,0,FONT,0,0,0,0.077,0.077,10924,8758,4631,-1,MM/DD/YYYY,update,3,0,1,0,1,0
19632,0,0,1,1,1,0,0,0,0.999,1.0,0.077,2,2,0.0,0,0,FONT,0,1,0,0.077,0.077,8758,-1,5809,-1,'MMMM DD, YYYY',updated,3,0,1,0,1,0
19633,0,1,1,1,1,0,0,0,0.177,0.333,0.333,2,2,0.0,0,0,SPAN,0,0,0,0.667,0.333,-1,60,0,-1,MM/DD/YYYY,updated,3,0,1,0,1,0
19634,0,1,1,1,1,0,0,0,0.185,0.667,0.667,2,2,0.0,0,0,SPAN,0,0,0,0.667,0.333,60,4967,20785,-1,MM/DD/YYYY,updated,3,0,1,0,1,0
19635,0,0,1,1,1,0,0,0,0.869,1.0,1.0,0,0,0.0,0,0,P,0,0,0,0.333,0.333,4967,-1,20785,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
19636,1,1,1,1,1,0,0,0,0.997,1.0,1.0,2,2,0.0,0,0,P,0,0,0,1.0,1.0,-1,-1,-1,-1,MM/DD/YYYY,'last modified',3,0,1,0,1,0
19637,0,0,1,1,1,0,0,0,0.49,0.067,0.933,2,2,0.167,0,0,DIV,0,0,1,0.133,0.067,-1,13,0,-1,MM/DD/YYYY,update,3,0,1,0,1,0
19638,0,0,1,1,1,0,0,0,0.49,0.133,0.2,2,2,0.3,0,0,DIV,0,0,0,0.133,0.067,13,64,0,-1,MM/DD/YYYY,update,3,0,1,0,1,0
19639,0,0,1,1,1,0,0,0,0.49,0.2,1.0,2,2,0.667,0,0,DIV,0,0,1,0.133,0.067,64,13,0,-1,MM/DD/YYYY,update,3,0,1,0,1,0
19640,0,0,1,1,1,0,0,0,0.49,0.267,0.267,2,2,0.733,0,0,DIV,0,0,0,0.133,0.067,13,40,0,-1,MM/DD/YYYY,update,3,0,1,0,1,0
19641,0,1,1,1,1,0,0,0,0.491,0.333,0.333,2,2,0.967,0,1,H2,0,0,0,0.067,0.067,40,6799,24,-1,'MMMM DD, YYYY',update,3,0,1,0,1,0
19642,0,0,1,1,1,0,0,0,0.55,0.4,0.4,1,2,0.8,0,1,H2,0,0,0,0.067,0.067,6799,3763,24,-1,'MMMM DD, YYYY',posted,3,0,1,1,0,0
19643,0,0,1,1,1,0,0,0,0.583,0.467,0.467,1,2,0.8,0,1,H2,0,0,0,0.067,0.067,3763,3607,24,-1,'MMMM DD, YYYY',posted,3,0,1,1,0,0
19644,0,0,1,1,1,0,0,0,0.614,0.533,0.533,1,2,0.8,0,1,H2,0,0,0,0.067,0.067,3607,14965,24,-1,'MMMM DD, YYYY',posted,3,0,1,1,0,0
19645,0,0,1,1,1,0,0,0,0.745,0.6,0.6,1,2,0.8,0,1,H2,0,0,0,0.067,0.067,14965,2250,24,-1,'MMMM DD, YYYY',posted,3,0,1,1,0,0
19646,0,0,1,1,1,0,0,0,0.764,0.667,0.067,1,2,0.233,0,0,P,0,0,0,0.067,0.067,2250,3680,1321,-1,'MMMM DD, YYYY',release,3,0,1,1,0,0
19647,0,0,1,1,1,0,0,0,0.796,0.733,0.667,1,2,0.8,0,1,H2,0,0,0,0.133,0.067,3680,618,0,-1,'MMMM DD, YYYY',posted,3,0,1,1,0,0
19648,0,0,1,1,1,0,0,0,0.802,0.8,0.133,0,0,0.0,0,0,P,0,0,0,0.067,0.067,618,3910,240,-1,'DD. MMMM YYYY',null,3,0,0,0,0,0
19649,0,0,1,1,1,0,0,0,0.836,0.867,0.8,1,2,0.8,0,1,H2,0,0,0,0.067,0.067,3910,1720,24,-1,'MMMM DD, YYYY',posted,3,0,1,1,0,0
19650,0,0,1,1,1,0,0,0,0.851,0.933,0.733,0,0,0.0,0,0,SPAN,0,0,0,0.133,0.067,1720,8408,24,-1,MM/DD/YYYY,null,3,0,0,0,0,0
19651,1,0,1,1,1,0,0,0,0.924,1.0,0.867,1,2,0.8,0,1,H2,0,0,0,0.067,0.067,8408,-1,552,-1,'MMMM DD, YYYY',posted,3,0,1,1,0,0
19652,0,0,1,1,1,0,0,0,0.0020,0.0090,0.991,1,2,1.0,0,0,A,0,0,0,0.0090,0.0090,-1,3834,9409,-1,'MMMM DD, YYYY',added,3,0,1,1,0,0
19653,0,0,1,1,1,0,0,0,0.026,0.017,0.435,0,0,0.0,1,0,B,0,0,0,0.557,0.0090,3834,6355,0,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
19654,0,0,1,1,1,0,0,0,0.064,0.026,0.0090,0,0,0.0,1,0,B,0,0,0,0.426,0.0090,6355,7219,0,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
19655,0,0,1,1,1,0,0,0,0.109,0.035,0.443,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,7219,881,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19656,0,0,1,1,1,0,0,0,0.114,0.043,0.452,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,881,1430,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19657,0,0,1,1,1,0,0,0,0.123,0.052,0.461,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,1430,1197,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19658,0,0,1,1,1,0,0,0,0.13,0.061,0.017,3,1,0.0,0,0,DIV,0,0,0,0.426,0.0090,1197,974,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19659,0,0,1,1,1,0,0,0,0.136,0.07,0.026,3,1,0.0,0,0,DIV,0,0,0,0.426,0.0090,974,1112,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19660,0,0,1,1,1,0,0,0,0.143,0.078,0.47,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,1112,550,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19661,0,0,1,1,1,0,0,0,0.146,0.087,0.478,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,550,878,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19662,0,0,1,1,1,0,0,0,0.152,0.096,0.487,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,878,693,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19663,0,0,1,1,1,0,0,0,0.156,0.104,0.496,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,693,1130,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19664,0,0,1,1,1,0,0,0,0.163,0.113,0.504,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,1130,1709,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19665,0,0,1,1,1,0,0,0,0.173,0.122,0.513,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,1709,1485,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19666,0,0,1,1,1,0,0,0,0.182,0.13,0.522,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,1485,1679,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19667,0,0,1,1,1,0,0,0,0.193,0.139,0.53,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,1679,1362,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19668,0,0,1,1,1,0,0,0,0.201,0.148,0.539,1,2,0.567,0,0,DIV,0,0,0,0.557,0.0090,1362,3160,0,-1,'MMMM DD, YYYY',released,3,0,1,1,0,0
19669,0,0,1,1,1,0,0,0,0.22,0.157,0.548,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,3160,1489,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19670,0,0,1,1,1,0,0,0,0.23,0.165,0.557,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,1489,969,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19671,0,0,1,1,1,0,0,0,0.236,0.174,0.565,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,969,1512,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19672,0,0,1,1,1,0,0,0,0.245,0.183,0.574,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,1512,1468,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19673,0,0,1,1,1,0,0,0,0.254,0.191,0.583,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,1468,1831,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19674,0,0,1,1,1,0,0,0,0.265,0.2,0.591,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,1831,1235,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19675,0,0,1,1,1,0,0,0,0.273,0.209,0.6,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,1235,1384,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19676,0,0,1,1,1,0,0,0,0.281,0.217,0.609,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,1384,619,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19677,0,0,1,1,1,0,0,0,0.285,0.226,0.617,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,619,517,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19678,0,0,1,1,1,0,0,0,0.288,0.235,0.626,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,517,1783,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19679,0,0,1,1,1,0,0,0,0.299,0.243,0.635,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,1783,1560,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19680,0,0,1,1,1,0,0,0,0.308,0.252,0.643,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,1560,1662,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19681,0,0,1,1,1,0,0,0,0.319,0.261,0.652,1,2,0.9,0,0,DIV,0,0,0,0.557,0.0090,1662,625,0,-1,'MMMM DD, YYYY',create,3,0,1,1,0,0
19682,0,0,1,1,1,0,0,0,0.323,0.27,0.661,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,625,553,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19683,0,0,1,1,1,0,0,0,0.326,0.278,0.67,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,553,1636,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19684,0,0,1,1,1,0,0,0,0.336,0.287,0.678,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,1636,1751,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19685,0,0,1,1,1,0,0,0,0.347,0.296,0.687,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,1751,1826,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19686,0,0,1,1,1,0,0,0,0.358,0.304,0.696,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,1826,2313,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19687,0,0,1,1,1,0,0,0,0.372,0.313,0.704,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,2313,2767,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19688,0,0,1,1,1,0,0,0,0.389,0.322,0.713,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,2767,1660,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19689,0,0,1,1,1,0,0,0,0.399,0.33,0.722,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,1660,1382,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19690,0,0,1,1,1,0,0,0,0.408,0.339,0.73,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,1382,259,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19691,0,0,1,1,1,0,0,0,0.409,0.348,1.0,3,1,0.0,0,0,DIV,0,0,0,0.0090,0.0090,259,892,9409,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19692,0,0,1,1,1,0,0,0,0.415,0.357,0.739,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,892,1468,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19693,0,0,1,1,1,0,0,0,0.424,0.365,0.748,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,1468,4040,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19694,0,0,1,1,1,0,0,0,0.448,0.374,0.757,3,2,0.3,0,0,DIV,0,0,0,0.557,0.0090,4040,1648,0,-1,'MMMM DD, YYYY',date,3,0,1,0,0,1
19695,0,0,1,1,1,0,0,0,0.459,0.383,0.765,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,1648,964,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19696,0,0,1,1,1,0,0,0,0.464,0.391,0.774,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,964,2351,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19697,0,0,1,1,1,0,0,0,0.479,0.4,0.783,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,2351,1783,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19698,0,0,1,1,1,0,0,0,0.49,0.409,0.791,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,1783,900,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19699,0,0,1,1,1,0,0,0,0.495,0.417,0.8,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,900,1222,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19700,0,0,1,1,1,0,0,0,0.503,0.426,0.809,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,1222,658,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19701,0,0,1,1,1,0,0,0,0.507,0.435,0.817,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,658,1187,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19702,0,0,1,1,1,0,0,0,0.514,0.443,0.826,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,1187,859,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19703,0,0,1,1,1,0,0,0,0.519,0.452,0.835,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,859,1039,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19704,0,0,1,1,1,0,0,0,0.526,0.461,0.843,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,1039,1670,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
19705,0,0,1,1,1,0,0,0,0.536,0.47,0.852,3,1,0.0,0,0,DIV,0,0,0,0.557,0.0090,1670,1049,0,-1,'MMMM DD, YYYY',date,3,1,0,0,0,1
